name,0,1,2,3,4,5,6,7,8,9,Mean_pk,Std_pk
rico,0.39299999999999996,,,,,,,,,,0.39299999999999996,0.0
seq2seq,0.461,0.45399999999999996,0.465,0.401,0.444,0.38,0.41200000000000003,0.39399999999999996,0.434,0.475,0.43200000000000005,0.03149603149604724
tree,0.48200000000000004,0.462,0.493,0.41100000000000003,0.49,0.47600000000000003,0.494,0.48,0.484,0.43700000000000006,0.47090000000000004,0.025703890756070356
conv_se,0.455,0.46299999999999997,0.435,0.43,0.467,0.506,0.392,0.425,0.373,0.48700000000000004,0.44329999999999997,0.03883567947133152
conv_re,0.419,0.218,0.32,0.305,0.29100000000000004,0.272,0.261,0.32299999999999995,0.32299999999999995,0.36,0.3092,0.05244768822360047
rico_seq2seq_add,0.494,0.473,0.501,0.414,0.423,0.446,0.449,0.419,0.47600000000000003,0.505,0.45999999999999996,0.03281767816284389
rico_seq2seq_cat,0.535,0.41100000000000003,0.46,0.48200000000000004,0.49700000000000005,0.429,0.479,0.41600000000000004,0.45399999999999996,0.46799999999999997,0.4631,0.03625037930836035
rico_tree_add,0.518,0.52,0.546,0.504,0.529,0.504,0.569,0.552,0.585,0.502,0.5328999999999999,0.027537065929397767
rico_tree_cat,0.526,0.5489999999999999,0.589,0.52,0.607,0.557,0.59,0.522,0.5329999999999999,0.524,0.5517000000000001,0.03100983714887905
conv_re_conv_se_add,0.40700000000000003,0.365,0.40299999999999997,0.40399999999999997,0.39299999999999996,0.353,0.365,0.415,0.336,0.387,0.38280000000000003,0.02512687803926305
conv_re_conv_se_cat,0.397,0.349,0.42,0.439,0.43,0.361,0.353,0.425,0.35200000000000004,0.41600000000000004,0.39419999999999994,0.034654869787664765
rico_conv_se_add,0.505,0.461,0.48700000000000004,0.382,0.491,0.461,0.495,0.41100000000000003,0.409,0.48100000000000004,0.45830000000000004,0.04054639318114499
rico_conv_se_cat,0.49,0.503,0.48100000000000004,0.41600000000000004,0.41700000000000004,0.461,0.402,0.41100000000000003,0.39,0.44299999999999995,0.44140000000000007,0.03803997896949996
seq2seq_conv_se_add,0.445,0.45299999999999996,0.475,0.387,0.479,0.466,0.40299999999999997,0.41100000000000003,0.415,0.48100000000000004,0.4415,0.03304315360252408
seq2seq_conv_se_cat,0.49,0.48700000000000004,0.44299999999999995,0.382,0.428,0.491,0.44299999999999995,0.41100000000000003,0.408,0.483,0.4466,0.03756913626901742
tree_conv_se_add,0.485,0.465,0.45799999999999996,0.387,0.48,0.485,0.455,0.43,0.45899999999999996,0.45399999999999996,0.4558,0.02791701989826277
tree_conv_se_cat,0.49,0.48700000000000004,0.44299999999999995,0.382,0.42100000000000004,0.461,0.402,0.41100000000000003,0.449,0.44299999999999995,0.43889999999999996,0.03353639813694965
rico_conv_re_add,0.308,0.248,0.317,0.303,0.326,0.278,0.27,0.35200000000000004,0.265,0.302,0.2969,0.02993810281230259
rico_conv_re_cat,0.35,0.21100000000000002,0.33899999999999997,0.298,0.298,0.318,0.27,0.325,0.265,0.29600000000000004,0.29700000000000004,0.0386652298583624
seq2seq_conv_re_add,0.369,0.244,0.33799999999999997,0.307,0.265,0.284,0.289,0.318,0.265,0.376,0.3055,0.042443491845040274
seq2seq_conv_re_cat,0.35,0.21100000000000002,0.33899999999999997,0.35200000000000004,0.298,0.318,0.27,0.28600000000000003,0.265,0.29600000000000004,0.29850000000000004,0.041579442035698355
tree_conv_re_add,0.41200000000000003,0.259,0.27699999999999997,0.298,0.336,0.278,0.27399999999999997,0.358,0.298,0.298,0.3088,0.04451022354470938
tree_conv_re_cat,0.35,0.21100000000000002,0.33899999999999997,0.298,0.298,0.318,0.27,0.325,0.265,0.29600000000000004,0.29700000000000004,0.0386652298583624
rico_seq2seq_add_0.1,0.39299999999999996,0.442,0.40700000000000003,0.41600000000000004,0.342,0.37799999999999995,0.397,0.37799999999999995,0.436,0.49,0.40790000000000004,0.03902678567343204
rico_seq2seq_add_0.2,0.44799999999999995,0.419,0.48100000000000004,0.42700000000000005,0.389,0.37799999999999995,0.39899999999999997,0.37,0.406,0.46399999999999997,0.4181000000000001,0.035095441299405256
rico_seq2seq_add_0.3,0.46399999999999997,0.44299999999999995,0.449,0.406,0.396,0.396,0.413,0.374,0.436,0.474,0.4250999999999999,0.03119439052137418
rico_seq2seq_add_0.4,0.457,0.46399999999999997,0.447,0.42,0.40399999999999997,0.365,0.441,0.361,0.47200000000000003,0.423,0.42539999999999994,0.03695727262664279
rico_seq2seq_add_0.5,0.494,0.473,0.501,0.414,0.423,0.446,0.449,0.419,0.47600000000000003,0.505,0.45999999999999996,0.03281767816284389
rico_seq2seq_add_0.6,0.506,0.45299999999999996,0.565,0.46,0.489,0.47100000000000003,0.508,0.493,0.513,0.534,0.4992,0.03234748831053193
rico_seq2seq_add_0.7,0.49,0.48700000000000004,0.521,0.48700000000000004,0.488,0.512,0.501,0.5,0.534,0.501,0.5021000000000001,0.015102648774304462
rico_seq2seq_add_0.8,0.508,0.527,0.461,0.483,0.496,0.524,0.499,0.47100000000000003,0.5,0.457,0.49260000000000004,0.023104977818643322
rico_seq2seq_add_0.9,0.42200000000000004,0.444,0.423,0.502,0.46,0.501,0.43200000000000005,0.441,0.455,0.44799999999999995,0.45280000000000004,0.02703627193235043
rico_seq2seq_cat_0.1,0.424,0.451,0.445,0.414,0.377,0.408,0.385,0.40399999999999997,0.439,0.446,0.41929999999999995,0.0247872951327893
rico_seq2seq_cat_0.2,0.46,0.45299999999999996,0.431,0.37200000000000005,0.387,0.401,0.442,0.39,0.425,0.41700000000000004,0.41780000000000006,0.02816664694279387
rico_seq2seq_cat_0.3,0.467,0.418,0.436,0.433,0.44,0.363,0.435,0.424,0.47100000000000003,0.491,0.4378,0.03316865990660462
rico_seq2seq_cat_0.4,0.456,0.42200000000000004,0.44,0.435,0.40399999999999997,0.385,0.466,0.418,0.428,0.506,0.43600000000000005,0.03228931711882431
rico_seq2seq_cat_0.5,0.535,0.41100000000000003,0.46,0.48200000000000004,0.49700000000000005,0.429,0.479,0.41600000000000004,0.45399999999999996,0.46799999999999997,0.4631,0.03625037930836035
rico_seq2seq_cat_0.6,0.534,0.462,0.5660000000000001,0.513,0.503,0.45399999999999996,0.485,0.499,0.474,0.534,0.5024,0.033541615941990656
rico_seq2seq_cat_0.7,0.532,0.466,0.552,0.506,0.494,0.519,0.491,0.47600000000000003,0.53,0.551,0.5117,0.028471213532268
rico_seq2seq_cat_0.8,0.506,0.48700000000000004,0.473,0.514,0.478,0.5,0.488,0.49,0.49,0.504,0.493,0.012181953866272856
rico_seq2seq_cat_0.9,0.473,0.456,0.445,0.45299999999999996,0.446,0.47,0.42,0.445,0.456,0.469,0.45330000000000004,0.01492682149688941
rico_tree_add_0.1,0.502,0.433,0.521,0.46799999999999997,0.435,0.461,0.47100000000000003,0.47200000000000003,0.501,0.44799999999999995,0.47119999999999995,0.027820136592044267
rico_tree_add_0.2,0.475,0.46399999999999997,0.52,0.53,0.51,0.483,0.43700000000000006,0.444,0.55,0.49700000000000005,0.491,0.03523350677976861
rico_tree_add_0.3,0.469,0.456,0.53,0.461,0.521,0.491,0.469,0.47100000000000003,0.509,0.445,0.4822000000000001,0.027531073353576324
rico_tree_add_0.4,0.517,0.45,0.539,0.521,0.503,0.535,0.491,0.486,0.49,0.484,0.5016,0.025675669416784456
rico_tree_add_0.5,0.518,0.52,0.546,0.504,0.529,0.504,0.569,0.552,0.585,0.502,0.5328999999999999,0.027537065929397767
rico_tree_add_0.6,0.537,0.45399999999999996,0.563,0.502,0.519,0.564,0.597,0.557,0.531,0.541,0.5365,0.03727264412407577
rico_tree_add_0.7,0.5479999999999999,0.475,0.528,0.511,0.41,0.491,0.564,0.452,0.488,0.519,0.49860000000000004,0.04347459027984047
rico_tree_add_0.8,0.486,0.45799999999999996,0.44,0.524,0.513,0.499,0.475,0.49,0.431,0.488,0.48040000000000005,0.028450659043333257
rico_tree_add_0.9,0.405,0.46799999999999997,0.451,0.42,0.485,0.467,0.496,0.39799999999999996,0.49200000000000005,0.46299999999999997,0.45450000000000007,0.03363703316286976
rico_tree_cat_0.1,0.511,0.47100000000000003,0.54,0.518,0.521,0.46299999999999997,0.5429999999999999,0.47100000000000003,0.48700000000000004,0.489,0.5014000000000001,0.027670200577516596
rico_tree_cat_0.2,0.506,0.444,0.501,0.48,0.513,0.496,0.526,0.493,0.527,0.47100000000000003,0.4957,0.02422416149219618
rico_tree_cat_0.3,0.531,0.434,0.491,0.499,0.537,0.501,0.507,0.515,0.478,0.505,0.4997999999999999,0.027480174671933956
rico_tree_cat_0.4,0.473,0.51,0.523,0.491,0.48200000000000004,0.445,0.535,0.545,0.53,0.5,0.5034000000000001,0.029702525145179164
rico_tree_cat_0.5,0.526,0.5489999999999999,0.589,0.52,0.607,0.557,0.59,0.522,0.5329999999999999,0.524,0.5517000000000001,0.03100983714887905
rico_tree_cat_0.6,0.537,0.525,0.534,0.542,0.564,0.537,0.502,0.5429999999999999,0.505,0.556,0.5345,0.01868287986366127
rico_tree_cat_0.7,0.488,0.47600000000000003,0.5329999999999999,0.5670000000000001,0.47,0.488,0.484,0.512,0.48700000000000004,0.49700000000000005,0.5002,0.028141783880912742
rico_tree_cat_0.8,0.478,0.436,0.523,0.46299999999999997,0.441,0.508,0.544,0.44799999999999995,0.452,0.511,0.48040000000000005,0.036395604130169366
rico_tree_cat_0.9,0.46799999999999997,0.415,0.467,0.494,0.431,0.45799999999999996,0.465,0.455,0.46299999999999997,0.47,0.45859999999999995,0.020684293558156635
conv_re_conv_se_add_0.1,0.46399999999999997,0.47700000000000004,0.466,0.387,0.45,0.483,0.45,0.48,0.42700000000000005,0.485,0.4569000000000001,0.029011894112587675
conv_re_conv_se_add_0.2,0.496,0.42,0.451,0.418,0.434,0.392,0.414,0.42,0.365,0.51,0.43199999999999994,0.04176362053270765
conv_re_conv_se_add_0.3,0.42200000000000004,0.42,0.461,0.39399999999999996,0.39399999999999996,0.39399999999999996,0.446,0.478,0.365,0.48200000000000004,0.4256000000000001,0.037826445775409584
conv_re_conv_se_add_0.4,0.446,0.349,0.451,0.377,0.447,0.40299999999999997,0.35600000000000004,0.45,0.354,0.43,0.4063,0.041376442573039074
conv_re_conv_se_add_0.5,0.40700000000000003,0.365,0.40299999999999997,0.40399999999999997,0.39299999999999996,0.353,0.365,0.415,0.336,0.387,0.38280000000000003,0.02512687803926305
conv_re_conv_se_add_0.6,0.392,0.316,0.34600000000000003,0.33399999999999996,0.366,0.366,0.313,0.44,0.32899999999999996,0.34,0.35419999999999996,0.03679347768287201
conv_re_conv_se_add_0.7,0.419,0.289,0.326,0.315,0.336,0.355,0.309,0.395,0.318,0.297,0.33590000000000003,0.040068566233395476
conv_re_conv_se_add_0.8,0.38299999999999995,0.276,0.34600000000000003,0.327,0.358,0.336,0.35600000000000004,0.36700000000000005,0.304,0.35100000000000003,0.3403999999999999,0.029816773802676905
conv_re_conv_se_add_0.9,0.355,0.22899999999999998,0.33799999999999997,0.284,0.34700000000000003,0.293,0.35100000000000003,0.385,0.377,0.302,0.32609999999999995,0.04579399523955079
conv_re_conv_se_cat_0.1,0.43799999999999994,0.525,0.446,0.397,0.43799999999999994,0.489,0.469,0.391,0.43200000000000005,0.506,0.45309999999999995,0.041791027745199084
conv_re_conv_se_cat_0.2,0.489,0.45799999999999996,0.489,0.41700000000000004,0.446,0.413,0.365,0.43799999999999994,0.502,0.444,0.44609999999999994,0.03941687455900074
conv_re_conv_se_cat_0.3,0.49,0.42700000000000005,0.409,0.389,0.41,0.40399999999999997,0.409,0.486,0.365,0.409,0.41979999999999995,0.037429400208926676
conv_re_conv_se_cat_0.4,0.498,0.379,0.35700000000000004,0.382,0.424,0.369,0.384,0.46399999999999997,0.401,0.387,0.40449999999999997,0.04251411530303787
conv_re_conv_se_cat_0.5,0.397,0.349,0.42,0.439,0.43,0.361,0.353,0.425,0.35200000000000004,0.41600000000000004,0.39419999999999994,0.034654869787664765
conv_re_conv_se_cat_0.6,0.39899999999999997,0.29100000000000004,0.447,0.441,0.379,0.379,0.32799999999999996,0.374,0.361,0.361,0.376,0.044492696029797975
conv_re_conv_se_cat_0.7,0.409,0.292,0.382,0.425,0.344,0.299,0.301,0.41200000000000003,0.316,0.304,0.34839999999999993,0.05061857366619491
conv_re_conv_se_cat_0.8,0.374,0.27699999999999997,0.40399999999999997,0.361,0.371,0.315,0.331,0.35200000000000004,0.29600000000000004,0.308,0.3388999999999999,0.037974860105074774
conv_re_conv_se_cat_0.9,0.315,0.266,0.379,0.27399999999999997,0.32,0.28800000000000003,0.308,0.33899999999999997,0.289,0.32,0.30979999999999996,0.031603164398521864
rico_conv_se_add_0.1,0.49,0.48700000000000004,0.48700000000000004,0.382,0.49200000000000005,0.461,0.402,0.41100000000000003,0.39,0.47200000000000003,0.4474,0.04323008211882092
rico_conv_se_cat_0.1,0.49,0.503,0.48100000000000004,0.41600000000000004,0.41700000000000004,0.461,0.402,0.41100000000000003,0.39,0.44299999999999995,0.44140000000000007,0.03803997896949996
seq2seq_conv_se_add_0.1,0.49,0.491,0.46799999999999997,0.41600000000000004,0.49200000000000005,0.491,0.44299999999999995,0.41100000000000003,0.39,0.44299999999999995,0.4534999999999999,0.03647259244967376
seq2seq_conv_se_cat_0.1,0.49,0.503,0.48100000000000004,0.41600000000000004,0.41700000000000004,0.461,0.402,0.41100000000000003,0.39,0.44299999999999995,0.44140000000000007,0.03803997896949996
tree_conv_se_add_0.1,0.49,0.491,0.48100000000000004,0.382,0.48,0.491,0.44299999999999995,0.41100000000000003,0.39,0.44299999999999995,0.4502,0.04082352263095383
tree_conv_se_cat_0.1,0.49,0.503,0.48100000000000004,0.41600000000000004,0.41700000000000004,0.461,0.402,0.41100000000000003,0.39,0.44299999999999995,0.44140000000000007,0.03803997896949996
rico_conv_se_add_0.2,0.49,0.48700000000000004,0.48700000000000004,0.382,0.49200000000000005,0.461,0.402,0.41100000000000003,0.428,0.47200000000000003,0.45120000000000005,0.03952922969145744
rico_conv_se_cat_0.2,0.49,0.503,0.48100000000000004,0.41600000000000004,0.41700000000000004,0.461,0.402,0.41100000000000003,0.39,0.44299999999999995,0.44140000000000007,0.03803997896949996
seq2seq_conv_se_add_0.2,0.49,0.452,0.46799999999999997,0.387,0.49200000000000005,0.503,0.495,0.42700000000000005,0.39,0.44299999999999995,0.4547,0.040561188345510785
seq2seq_conv_se_cat_0.2,0.49,0.503,0.48100000000000004,0.41600000000000004,0.41700000000000004,0.461,0.402,0.41100000000000003,0.39,0.44299999999999995,0.44140000000000007,0.03803997896949996
tree_conv_se_add_0.2,0.49,0.491,0.48100000000000004,0.401,0.48,0.441,0.44299999999999995,0.41100000000000003,0.449,0.44299999999999995,0.45299999999999996,0.030255577998114656
tree_conv_se_cat_0.2,0.49,0.503,0.48100000000000004,0.41600000000000004,0.41700000000000004,0.461,0.402,0.41100000000000003,0.39,0.44299999999999995,0.44140000000000007,0.03803997896949996
rico_conv_se_add_0.3,0.506,0.48700000000000004,0.48700000000000004,0.382,0.49200000000000005,0.461,0.495,0.41100000000000003,0.39,0.45299999999999996,0.45640000000000003,0.043736026339849396
rico_conv_se_cat_0.3,0.49,0.503,0.48100000000000004,0.41600000000000004,0.41700000000000004,0.461,0.402,0.41100000000000003,0.39,0.44299999999999995,0.44140000000000007,0.03803997896949996
